ID	CITY	COUN	SUBJ	SEX	AGE	RELI	PRAC	FOCC	MOCC	FIEL	EMOT	WHEN	LONG	INTS	ERGO	TROPHO	TEMPER	EXPRES	MOVE	EXP1	EXP2	EXP10	PARAL	CON	EXPC	PLEA	PLAN	FAIR	CAUS	COPING	MORL	SELF	RELA	VERBAL	NEUTRO	MYKEY	Field3	Field2	Field1	SIT	STATE
302064	1	30	64	1	20	8	0	7	6	8	3	1	1	3	2	0	0	2	0	0	0	0	0	1	2	3	2	3	2	5	2	2	1	2	0	3010643	1	3	anger	"Some foreign students playing loud music before the biology á
examn."	1
41051	1	4	51	2	21	1	1	7	1	1	3	4	1	1	2	0	0	2	-1	0	0	0	0	1	2	3	3	1	1	4	0	2	3	2	0	0410513	1	1	anger	When I quarelled with my parents.	1
301009	1	30	9	1	18	8	0	5	4	1	3	2	4	3	2	0	0	2	-1	0	0	0	0	1	1	3	2	3	3	1	3	2	3	3	0	3010093	4	3	anger	Saw in the TV South Korea cheating in the Asian Olympic games.	1
11081	1	1	81	2	21	0	2	6	0	1	3	2	1	1	0	0	0	2	0	0	0	0	1	1	1	2	2	3	0	0	1	2	3	3	0	0110813	1	1	anger	"My father and I had an argument because I do not help enough at á
home."	1
302061	1	30	61	1	20	8	0	5	6	2	3	1	4	3	1	0	0	1	-1	0	0	0	1	1	1	3	3	3	3	5	0	1	1	0	0	3010613	4	3	anger	"Your prejudice against psychology students and education students á
(not allowing us to go to the medical university lectures)."	1
21009	1	2	9	2	21	1	2	8	1	9	3	4	1	2	1	0	0	2	0	0	0	0	1	1	2	0	0	0	4	4	2	0	0	1	0	0210093	1	2	anger	Angry with my brother, who was making fun of me, teasing me.	1
21003	1	2	3	1	26	1	2	7	1	9	3	4	3	3	1	0	0	0	0	0	0	1	2	1	1	3	2	3	2	5	3	2	2	0	0	0210033	3	3	anger	"A drunken friend of mine was beating up another friend, who was á
also drunk."	1
11009	1	1	9	2	24	1	1	7	7	2	3	3	3	4	0	1	0	0	0	0	0	0	0	1	2	3	2	1	3	1	3	2	0	3	1	0110093	3	4	anger	"When I heard on the radio that the football match in Belgium had á
ended in a catastrophe, and several people had died.  I could not á
 understand how normal people could behave in such a way."	1
11014	1	1	14	1	23	0	0	7	4	2	3	1	1	2	1	0	0	1	0	0	0	0	1	2	2	3	3	2	2	2	2	2	1	0	0	0110143	1	2	anger	Mad at my dad.	1
41046	1	4	46	2	27	8	2	7	1	1	3	1	3	3	2	0	0	3	-1	0	0	0	1	1	1	3	3	2	4	4	1	2	1	1	0	0410463	3	3	anger	"My boy-friend came home late one night without having told me á
about it before."	1
21013	1	2	13	1	29	1	2	4	1	9	3	4	4	4	1	0	0	0	0	0	0	0	0	2	2	3	3	3	2	3	3	0	1	1	0	0210133	4	4	anger	"Being subject to unfair treatment in a working group, someone á
""bending the rules"" was protected by the boss. This resulted in á
more work for the others."	1
301013	1	30	13	1	21	5	2	4	4	1	3	2	4	2	1	0	0	0	1	0	0	0	1	2	1	3	1	3	3	5	3	2	3	0	0	3010133	4	2	anger	Someone called me a disgusting nickname.	1
11011	1	1	11	1	25	1	2	7	6	2	3	3	3	2	3	0	0	1	0	0	0	0	1	1	2	0	0	1	3	4	2	3	0	2	0	0110113	3	2	anger	When I spoke to Jan-Erik Wikstr÷m on the telephone. 	1
11087	1	1	87	1	28	0	2	7	6	1	3	3	2	3	2	0	0	1	0	0	0	0	1	1	1	3	2	1	3	5	3	0	1	0	0	0110873	2	3	anger	The sight of a man who ran amok (fighting) at a dance.	1
11008	1	1	8	2	34	1	2	7	7	2	3	2	3	2	3	0	2	2	0	0	0	1	1	1	1	2	2	2	2	2	2	1	1	3	0	0110083	3	2	anger	"Unjust accusations directed at me and my way of acting, by á
someone close to me.  "	1
41058	1	4	58	2	20	1	2	7	5	1	3	2	3	2	0	0	0	0	0	0	0	0	0	1	2	3	2	2	2	3	2	2	2	0	0	0410583	3	2	anger	"An utterance, which I had intended to be a joke, was taken as an á
offence.  In my opinion, this was stupid, and I got angry."	1
302060	1	30	60	2	19	8	0	7	7	8	3	2	4	3	2	0	0	0	0	0	0	0	1	1	1	3	3	3	2	5	3	1	1	0	0	3010603	4	3	anger	"Some boys deliberately played tricks on me in the experiments.
"	1
301012	1	30	12	2	22	8	0	7	4	8	3	1	4	4	2	0	2	1	0	0	0	0	2	1	1	3	2	1	2	5	1	1	3	0	0	3010123	4	4	anger	Overhear people talking about me and saying that I am stupid.	1
11088	1	1	88	2	30	0	2	2	6	1	3	4	4	4	2	0	0	1	0	0	0	1	2	1	1	3	3	3	3	5	3	0	1	0	0	0110883	4	4	anger	"With the job appointments committee when the headmaster in charge á
explained that a male teacher was more suitable for the á
particular post.  I had more years of service than the male á
teacher, but this was not taken into consideration.  I could have á
been given a less attractive job if things had gone the way the á
headmaster wanted."	1
41057	1	4	57	2	25	1	2	7	6	1	3	2	4	4	2	0	0	1	0	0	0	0	1	2	1	3	3	3	0	5	3	1	1	3	0	0410573	4	4	anger	"I was angry at my boyfriend who had promised to come to see me á
but did not because he spent the evening with his pals."	1
11010	1	1	10	1	24	0	2	6	6	2	3	3	4	3	2	0	0	1	1	0	0	0	0	2	2	3	3	1	3	5	1	1	1	1	0	0110103	4	3	anger	"At my Summer job, nobody looked after me in particular and I had á
to learn all on my own."	1
302066	1	30	66	2	20	8	0	7	6	8	3	1	2	3	2	0	0	2	0	0	0	0	0	1	1	3	3	3	2	5	3	2	1	3	0	3010663	2	3	anger	"Someone told me that I was chosen for English lectures because á
the class leader is going out with me (not true)."	1
21014	1	2	14	2	26	1	2	5	1	9	3	1	1	2	1	0	2	2	-1	0	0	1	1	3	2	3	2	2	2	4	1	1	1	1	0	0210143	1	2	anger	"One of my best friends accused me of giving up to early on á
problems. It was only a casual remark on her side, but I was á
angry and hurt."	1
331055	1	33	55	2	26	2	2	0	1	1	3	4	1	1	0	1	0	0	1	0	0	0	0	3	1	3	1	1	1	4	1	3	3	1	1	3310553	1	1	anger	"My friend half-teasingly called me a bad nickname.  I felt á
insulted and kicked his hip in anger.  I was stable later and did á
not feel angry at him.  In fact I was afraid that the other á
friends who were with us would think that I was an intolerant á
person.  However I could not apologize, so I pretended that á
nothing had happened and smiled when I left.  My friend did not á
say anything but just watched me leave."	1
302059	1	30	59	2	19	8	0	7	6	2	3	2	4	4	2	0	0	0	0	0	0	0	1	1	1	3	3	3	3	5	3	1	1	1	0	3010593	4	4	anger	"Being sexually assulted on a bus and noone helped (people only á
laughed)."	1
41054	1	4	54	2	19	1	2	8	6	1	3	3	3	1	1	1	0	2	-1	0	1	0	1	2	1	3	3	2	2	1	2	2	2	2	2	0410543	3	1	anger	"My parents put pressure on me to buy clothes, when I would not á
have liked to do so."	1
331051	1	33	51	2	23	2	2	0	7	1	3	3	4	4	2	0	2	0	0	0	0	0	0	1	2	3	1	3	2	5	3	1	1	2	0	3310513	4	4	anger	"My friend often played a joke on me and sometimes I thought that á
he was a nonsensical person. Once when we went to a friend's á
house he walked in first and shut the door firmly behind him.  I á
felt that he did not respect me and moreover I was his friend so á
he should not have behaved like that.  I was very angry (as it is á
I was in a bad mood then)."	1
11083	1	1	83	1	27	8	2	7	4	1	3	1	1	4	2	0	0	1	0	0	0	0	1	1	3	2	3	3	2	1	3	2	1	1	0	0110833	1	4	anger	"A lady I live with had not bothered to clean up before she went   á
on holiday (I live in a collective)."	1
301010	1	30	10	2	22	8	0	6	4	8	3	2	4	4	2	0	0	3	1	0	0	1	1	1	2	3	1	3	3	1	3	2	3	3	0	3010103	4	4	anger	South Korea cheating for gold medals.	1
11007	1	1	7	2	35	0	2	0	8	2	3	2	4	4	3	0	2	0	0	0	0	1	1	1	1	3	3	3	3	5	3	3	0	3	0	0110073	4	4	anger	When my partner was attacked and lost three teeth.	1
301014	1	30	14	2	21	0	0	7	6	8	3	2	4	3	2	1	2	1	0	0	0	0	0	2	1	3	2	3	2	1	3	2	2	0	1	3010143	4	3	anger	A friend forgot his appointment with me.	1
11013	1	1	13	2	22	1	2	7	4	2	3	1	1	3	1	0	0	3	0	0	0	0	0	1	1	3	0	3	3	4	3	2	1	1	0	0110133	1	3	anger	"At work, when an elderly man complained unjustifiably about me and á
distrusted me."	1
41055	1	4	55	2	20	1	2	4	1	1	3	3	4	3	4	0	2	2	0	0	0	0	2	2	1	3	3	3	4	1	0	2	1	0	0	0410553	4	3	anger	"Disagreements with mother.  When I moved from KankaanpSS, she had á
promised to help me move but broke her promise because of some á
hindrance. "	1
302065	1	30	65	2	20	8	0	7	5	2	3	4	2	3	0	0	0	1	-1	0	0	0	1	1	2	3	3	3	2	5	2	2	1	0	0	3010653	2	3	anger	Quarreling with classmates.	1
21016	1	2	16	1	22	8	2	2	2	9	3	2	1	2	0	0	0	0	0	0	0	0	0	1	1	3	3	3	3	4	3	2	1	2	0	0210163	1	2	anger	"I felt unfairly treated at an airport, being told to use a á
different counter (for domestic traffic only)."	1
21001	1	2	1	2	21	1	2	5	1	9	3	2	1	3	1	0	2	1	-1	0	0	0	2	1	2	3	3	3	2	5	0	1	1	3	0	0210013	1	3	anger	"Someone didn't show up at a meeting in spite of having agreed to á
come."	1
41059	1	4	59	2	20	1	1	5	6	1	3	4	3	3	2	0	0	3	0	0	0	0	1	1	1	3	3	3	0	5	1	3	3	0	0	0410593	3	3	anger	"I got angry at a friend of mine whom I caught reading my notebook á
(almanach)."	1
302067	1	30	67	2	23	8	0	6	5	3	3	2	4	3	1	0	2	0	0	0	0	0	0	1	1	3	1	3	2	4	1	3	1	0	0	3010673	4	3	anger	My best friend betrayed me and told other people my secrets.	1
21015	1	2	15	2	27	8	0	5	7	9	3	3	3	3	3	0	0	1	1	0	0	0	2	1	1	3	2	3	0	5	2	2	0	0	0	0210153	3	3	anger	I was subject to false accusations, and got very angry.	1
11012	1	1	12	1	23	1	2	7	6	2	3	1	2	3	2	0	0	1	0	0	0	0	0	1	1	2	0	0	1	4	1	2	2	2	0	0110123	2	3	anger	I locked myself out.	1
11086	1	1	86	1	24	1	2	0	6	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0110863	0	0	anger	[ No response.]	1
331057	1	33	57	2	21	2	2	7	0	1	3	4	4	3	2	1	0	2	0	0	1	0	1	1	1	3	3	3	0	1	2	3	1	1	2	3310573	4	3	anger	Someone spread rumours about me.	1
331053	1	33	53	2	24	2	2	7	1	1	3	4	4	3	2	2	2	3	-1	0	1	0	1	1	1	3	3	3	2	1	3	1	1	2	3	3310533	4	3	anger	"Whenever my father smokes the smell makes me feel very á
uncomfortable.  He never listens to my complaints and I curse him á
furiously in my mind.  I cannot solve this problem by violence á
because of traditional moral values.  "	1
41047	1	4	47	2	21	1	2	7	7	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0410473	0	0	anger	"When I heard that my step-mother had treated my mother in a wrong á
manner."	1
301017	1	30	17	1	20	8	0	4	4	1	3	1	2	3	0	1	0	2	0	0	0	0	0	3	1	3	2	3	2	5	1	2	2	0	1	3010173	2	3	anger	I was told to do something I did not want to do.	1
11023	1	1	23	1	25	8	2	7	5	2	3	2	2	3	1	1	0	1	-1	0	0	0	0	2	0	3	0	1	3	1	0	2	2	0	1	0110233	2	3	anger	"On the T.V I saw a news feature on South Africa.  A policeman      á
attacked a group of black people with a whip."	1
302080	1	30	80	2	24	8	0	7	5	8	3	3	3	2	0	0	2	2	0	0	0	0	1	1	1	3	1	3	3	1	1	2	2	3	0	3010803	3	2	anger	"My parents do not like my friend and told me to stay away from á
him."	1
331061	1	33	61	2	26	1	1	9	7	1	3	3	4	4	0	0	0	3	1	1	1	0	0	3	2	3	3	3	2	0	1	2	1	1	1	3310613	4	4	anger	"In September 1984, I was forced to live with someone I did not á
like.  The first week we were at loggerheads and our conversation á
was like a debate.  The atmosphere was very bad.  When he learnt á
that I had got 95 marks in a test he told me "" A failure, You lost á
5 marks.""   I was very angry, not because my marks were lower á
than his, but because I could not tolerate his pride.  I did not á
show my discontentment and carried on doing my work."	1
41048	1	4	48	2	22	1	2	5	6	2	3	2	2	3	2	0	0	2	0	0	0	0	0	1	2	3	0	3	3	1	0	2	1	0	0	0410483	2	3	anger	"In a tram, the ticket seller was commanding, taking the role of a á
leader, trying to emphasize her non-existent authority with undue á
strictness towards a good-humoured drunk who could not find his á
ticket at once."	1
21019	1	2	19	2	22	8	2	6	6	9	3	2	4	2	0	0	0	0	0	0	0	1	0	1	2	0	1	2	0	5	0	2	2	3	0	0210193	4	2	anger	"A close friend first said he accepted an agreement, but later á
used that agreement as a reason for attacking me."	1
11001	1	1	1	1	33	1	2	6	1	2	3	4	1	3	0	0	0	2	0	0	0	0	1	1	1	3	3	0	3	1	2	2	1	0	0	0110013	1	3	anger	"When I was driving home after  several days of hard work, there á
was a motorist ahead of me who was driving at 50 km/hour and á
refused, despite his low speeed to let me overtake."	1
331048	1	33	48	2	24	7	2	9	1	1	3	4	4	3	1	0	0	0	0	0	0	0	0	2	1	3	2	3	2	1	3	2	1	0	0	3310483	4	3	anger	"When I got into a bus I found that my wallet had been stolen. á
It was not a great loss from the monetary point of view but I á
lost some documents - identity papers.  As a result I had to á
spend several days in order to get a new one.  I will always á
remember all the work I had to do and the bad treatment I á
suffered because of the bureaucratic behaviour of the civil á
servant.  I had already had bad luck and they treated me like a á
criminal.   At one point of time I really wanted to quarrel with á
them."	1
41049	1	4	49	2	21	8	2	7	7	3	3	3	1	4	4	0	0	1	0	0	0	0	1	3	2	3	2	3	3	1	1	2	1	2	0	0410493	1	4	anger	A male, Honduran acquaintance of mine despised my opinions.	1
41070	1	4	70	2	28	1	2	6	6	1	3	1	2	4	3	2	2	2	0	0	0	0	2	1	1	3	3	3	3	5	3	3	2	0	2	0410703	2	4	anger	"I was on vacation, and therefore I did not attend a meeting of á
the day care centre.  Nevertheless, the very day I came back they á
called me early morining to ask me ""what are you going to do á
about the matter ?"" (which had been discussed in the meeting).  á
Then I got angry."	1
11003	1	1	3	2	22	8	2	4	6	2	3	3	4	4	4	1	0	2	0	0	1	0	2	2	1	3	3	3	2	1	0	1	1	2	2	0110033	4	4	anger	"When I had been obviously unjustly treated and had no possibility á
of elucidating this."	1
11021	1	1	21	2	30	1	2	4	1	2	3	3	3	3	0	0	0	0	0	0	0	0	0	3	2	2	2	0	2	4	2	2	1	1	0	0110213	3	3	anger	"When a colleague asked me for help at work, despite the fact á
that he had more time to do it than I had."	1
302063	1	30	63	2	22	8	0	7	7	2	3	1	2	3	1	0	0	1	0	0	0	0	0	1	1	3	2	3	2	5	2	2	1	3	0	3010633	2	3	anger	Misunderstood by friends.	1
21020	1	2	20	2	19	1	2	8	8	9	3	2	4	4	0	1	2	2	0	0	1	1	1	1	3	3	1	0	0	1	3	3	1	3	2	0210203	4	4	anger	"When I tried to breake it up with my boyfriend, and he refused to á
let me go."	1
331062	1	33	62	2	21	2	1	7	7	1	3	1	1	2	2	0	0	2	0	0	0	1	0	1	1	3	2	1	2	5	1	2	2	3	0	3310623	1	2	anger	"Two years back someone invited me to be the tutor of her á
grand-daughter.  The grand-daughter asked me some questions in á
mathematics so I taught her.  However she did not listen to me á
and this made me feel unhappy.  The second year it was the same.  á
When I entered university the girl's parents suggested that I be á
employed as their daghters tutor.  They told me that at university  á
there was no homework and I would have a lot of time so they á
made a time-table  for me which required me to be the tutor five á
days a week.  They did not respect me and anyway I had another á
child to teach."	1
11079	1	1	79	1	28	0	2	4	1	2	3	3	2	2	0	0	0	1	0	0	0	0	1	0	1	3	2	3	2	4	3	2	1	0	0	0110793	2	2	anger	A girl I was with went off with another guy.	1
331049	1	33	49	2	23	8	2	5	8	1	3	4	4	3	0	0	0	1	0	0	0	0	1	1	1	3	1	1	3	5	1	2	1	0	0	3310493	4	3	anger	"The day the results of the Chinese university was announced I á
should have been very happy; however my grandmother, because of  á
her prejudice and misunderstanding, started a  quarrel with my á
mother.  She expected me to take her side and she deliberately á
talked of my mother's wrong doings.  I was very angry because - á
one my grandmother was not being reasonable and two because it á
should have been a happy day and three we had moved into a new á
house that day."	1
302062	1	30	62	1	21	8	0	6	6	8	3	1	4	3	2	0	0	2	0	0	0	0	0	1	1	3	3	3	3	5	0	1	1	2	0	3010623	4	3	anger	Being insulted in public for the wrong reason.	1
301018	1	30	18	2	21	8	0	6	5	8	3	2	1	4	3	0	2	1	0	0	0	0	0	2	1	3	3	2	3	5	1	1	1	0	0	3010183	1	4	anger	Insulted by teacher.	1
301008	1	30	8	1	21	8	0	7	6	8	3	2	4	4	3	0	2	2	0	0	0	0	2	1	1	3	2	3	3	5	1	2	2	0	0	3010083	4	4	anger	Bus conductor insulted me for not buying a ticket (I forgot).	1
21004	1	2	4	1	22	1	2	7	6	9	3	3	4	4	3	1	0	1	1	0	0	0	1	1	2	3	3	3	0	5	2	3	2	2	1	0210043	4	4	anger	"My mother and her friends were speaking badly about my father á
when they were separated, and my brothers and sisters and myself á
were allowed to listen."	1
301007	1	30	7	1	18	8	0	5	5	1	3	1	1	4	3	0	2	2	0	0	0	0	2	1	1	3	1	1	1	5	1	1	2	0	0	3010073	1	4	anger	"I could not find my monthly tickets for the bus when I was on the á
bus."	1
302079	1	30	79	2	20	8	0	7	7	1	3	4	4	4	0	1	0	1	0	0	1	0	1	1	1	2	2	3	0	1	0	2	2	0	2	3010793	4	4	anger	Being insulted on a bus.	1
41069	1	4	69	2	34	1	2	4	6	2	3	2	3	4	2	0	2	3	1	0	0	1	2	1	1	3	3	0	2	1	3	2	2	3	0	0410693	3	4	anger	"Without my permission, my son had made popcorn after coming back á
from school.  The consequences were a spoilt kettle and chaos in á
the kitchen but what could have happened with the hot grease ?"	1
302056	1	30	56	2	21	8	0	7	7	8	3	2	1	3	1	0	2	1	0	0	0	0	0	1	1	1	2	3	3	5	1	2	2	2	0	3010563	1	3	anger	Insulted by other people in the shop.	1
11077	1	1	77	2	22	0	2	4	6	2	3	0	3	4	2	0	0	2	0	0	0	0	1	1	2	3	1	3	2	5	1	1	0	0	0	0110773	3	4	anger	"My parents did not approve my choice of a boyfriend (now an á
ex-boyfriend).  He happened to be 13 years older than me and he á
was considered completely unsuitable for me.  IDIOT."	1
11022	1	1	22	1	24	1	2	8	4	2	3	2	2	2	2	0	0	0	0	0	0	0	0	1	2	3	2	2	3	1	0	2	1	3	0	0110223	2	2	anger	"The editor changed the heading of an article that I had written.  á
He considered the heading to be derogatory towards the person I had written á
about."	1
21006	1	2	6	1	28	1	2	4	1	9	3	4	0	4	3	0	2	0	-1	0	0	0	0	3	3	3	3	0	3	0	3	2	0	1	0	0210063	0	4	anger	Meeting generally dominating persons in social occasions.	1
11078	1	1	78	2	24	1	2	2	4	2	3	2	3	2	0	0	0	0	0	0	0	0	0	1	1	0	3	0	2	0	3	0	1	0	0	0110783	3	2	anger	"There was a sofa in my flat which belonged to the old tenants who á
were acquaintances.  It should have been picked up a year ago but á
they had postponed it.  Eventually they decided on one date and I á
stayed at home despite the fact that I had other things to do.  á
They did not come, nor did they call and they still have not got á
in touch with me."	1
11020	1	1	20	1	24	8	2	4	4	2	3	1	3	3	0	0	0	0	0	0	0	0	0	1	1	3	3	0	4	1	0	2	2	0	0	0110203	3	3	anger	"When I got caught in the pouring rain last Thursday and did not á
have a raincoat on me."	1
11002	1	1	2	2	23	0	0	7	5	2	3	3	3	4	2	0	0	2	0	0	0	1	2	1	1	2	3	0	2	1	3	2	1	3	0	0110023	3	4	anger	When I was talking to HIM at a party for the first time in a long while and a friend came and interrupted us and HE left.	1
11004	1	1	4	1	23	8	2	6	4	2	3	2	1	4	2	0	0	1	0	0	0	0	1	1	3	1	2	3	3	4	3	3	1	0	0	0110043	1	4	anger	"When a car is overtaking another and I am forced to drive off the á
road."	1
41064	1	4	64	2	25	1	2	6	1	2	3	2	3	3	2	2	0	1	1	0	0	0	0	2	1	3	3	3	3	1	1	1	0	0	2	0410643	3	3	anger	When I saw a big man hit another one, and nobody did anything.	1
21005	1	2	5	1	26	1	0	8	8	9	3	2	1	1	1	0	0	1	0	0	0	0	2	2	2	2	2	2	3	5	0	2	0	0	0	0210053	1	1	anger	I was accused of a misdemeanour, unjustly.	1
21007	1	2	7	2	33	2	2	8	1	9	3	3	4	4	3	0	2	2	0	0	0	0	1	1	2	3	1	3	2	1	3	3	1	3	0	0210073	4	4	anger	"When my father phoned me to come home from my vacation, since he á
no longer had the time to look after my garden and animals."	1
161052	1	16	52	2	19	8	0	6	6	1	5	4	3	4	1	0	-1	1	-1	0	1	0	0	2	1	3	1	3	2	3	3	3	0	0	1	1610525	3	4	disgust	"A boyfriend with whom I split up with came over to a friend's á
house where I was visiting with a male friend. In a confrontation á
in another room he tried to find out if I was aroused by my á
friend by feeling my parts."	1
121062	1	12	62	1	23	8	2	5	5	1	5	3	4	2	0	0	0	1	0	0	0	0	0	2	1	3	0	3	3	5	3	0	0	0	0	1210625	4	2	disgust	A man was unfair to a girlfriend of mine.	1
21001	1	2	1	2	21	1	2	5	1	9	5	3	4	4	0	1	-1	0	0	0	0	0	0	1	2	3	0	0	0	1	3	0	0	1	1	0210015	4	4	disgust	"At an anti-pornography meeting, when samples from films and á
magazines were shown."	1
11057	1	1	57	1	26	7	2	5	6	1	5	2	2	4	4	0	0	2	0	0	0	1	1	1	1	3	3	3	2	1	2	1	1	3	0	0110575	2	4	disgust	"A friend unjustly put the blame on me to relieve his conscience á
and also spread lies for the same purpose."	1
191003	1	19	3	1	20	2	2	4	1	3	5	2	1	3	0	1	0	0	0	0	0	0	0	2	1	3	2	0	3	4	3	2	2	0	1	1910035	1	3	disgust	When I entered a toilet in a bar and it stank.	1
121061	1	12	61	2	23	8	1	2	6	1	5	2	2	2	0	0	2	0	-1	0	0	0	0	1	1	3	0	3	4	2	0	2	0	3	0	1210615	2	2	disgust	"Recently in the tram, a man ran his fingers over my girlfriend á
then over me."	1
221028	1	22	28	1	20	1	1	1	8	6	5	3	2	3	1	2	0	0	-1	0	0	1	0	3	1	3	3	2	0	1	0	1	1	0	2	2210285	2	3	disgust	Finding out my grades at the end of my Sophomore year.	1
221026	1	22	26	1	18	8	0	7	6	7	5	3	1	1	0	0	0	1	0	0	0	0	0	1	1	3	2	0	1	4	1	2	0	1	0	2210265	1	1	disgust	I saw part of a Prince video with him crawling out of a bath tub.	1
261015	1	26	15	2	22	4	2	9	1	1	5	1	1	1	0	0	0	0	-1	0	0	1	0	2	2	3	0	1	4	4	0	0	0	0	0	2610155	1	1	disgust	When a begggar approached me for money, I felt disgusted.	1
261005	1	26	5	2	21	4	1	9	1	1	5	2	4	4	0	0	0	0	0	0	0	0	0	1	2	3	0	0	2	3	3	0	1	3	0	2610055	4	4	disgust	"A girl, who is a friend of mine was having an affair with a boy á
who is also a friend of mine.  I got to know that this girl was á
also seeing another guy.  Later on, she just broke off with this friend á
of mine without giving any explanations.  This made him sad and á
depressed, and I felt disgust for this girl."	1
21005	1	2	5	1	26	1	0	8	8	9	5	4	1	1	0	0	-1	0	0	0	0	0	0	2	1	3	2	0	1	1	2	0	2	1	0	0210055	1	1	disgust	Slaughtering of animals.	1
331013	1	33	13	2	19	2	2	8	7	2	5	1	1	1	2	0	2	1	-1	0	0	0	1	2	1	3	3	3	1	3	2	2	2	2	0	3310135	1	1	disgust	"I am disgusted by people who spoil their identity because of á
misbehaviour.  This morning when I was in a crowded bus, I found á
a seat on which a university student was sitting on one side and á
he had put his bag and files next to him.  There was very little á
space left and I sat down while he kept on reading.  Even when I á
leaned on him he did not put his bag away.  He did not respond and á
I felt very angry."	1
161053	1	16	53	1	18	2	2	7	1	1	5	3	4	4	0	0	0	0	0	0	0	0	0	3	1	3	2	0	2	3	2	2	1	0	0	1610535	4	4	disgust	"When a close relative got quite drunk. It was a relative that I á
had respected for a long time and looked up to as a child."	1
161054	1	16	54	1	23	7	1	6	6	3	5	2	4	2	0	1	0	0	0	0	0	0	0	2	3	3	0	3	3	1	3	2	2	0	1	1610545	4	2	disgust	"The repression of rioting and non-rioting ""Blacks"" in South á
Africa by the police of that ""Democracy""."	1
221008	1	22	8	1	21	8	2	5	4	9	5	2	3	3	1	0	2	0	-1	0	0	0	0	1	1	3	3	0	0	4	1	0	0	0	0	2210085	3	3	disgust	"I felt disgust as a result of one of my midterms - I thought I á
had prepared well for it, but the end result wasn't what I had á
expected."	1
